Id,Tweet Time,Url,Tweet Text,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Follower Count,User Following Count,User Tweets Count,User Likes Count,User Location
1522542931168874496,2022-05-06 11:44:56+00:00,https://twitter.com/SayyiidHaddaad/status/1522542931168874496,@CatatanAli07 Akun lamanya kenapa bang ali?,0,1,0,,1390050216.0,SayyiidHaddaad,11329.0,4737.0,17293.0,100317.0,Indonesia
1522542576313634817,2022-05-06 11:43:32+00:00,https://twitter.com/BowoEndarto/status/1522542576313634817,@CatatanAli07 ✅,0,0,0,,402517730.0,BowoEndarto,1727.0,2700.0,69881.0,66657.0,
1522539233789243392,2022-05-06 11:30:15+00:00,https://twitter.com/hamidah_nadya/status/1522539233789243392,@CatatanAli07 Follow,0,0,0,,1.4316817415304315e+18,hamidah_nadya,4708.0,4192.0,8380.0,11280.0,
1522539002628231168,2022-05-06 11:29:20+00:00,https://twitter.com/Pl4tt_R9/status/1522539002628231168,@CatatanAli07 Pollow,0,0,0,,1.4712499202794742e+18,Pl4tt_R9,2541.0,2392.0,2155.0,3517.0,Antarctica 
1522535628197761024,2022-05-06 11:15:55+00:00,https://twitter.com/Shincangkim/status/1522535628197761024,@CatatanAli07 Jozz,0,0,0,,9.41063496401281e+17,Shincangkim,425.0,707.0,17374.0,28586.0,Jakarta Capital Region
1522533317437927424,2022-05-06 11:06:44+00:00,https://twitter.com/masdim212/status/1522533317437927424,@CatatanAli07 Kadrun apa cebong gan 🤣🤣🤣,0,0,0,,1.3136150213398938e+18,masdim212,162.0,1081.0,1548.0,7772.0,"Jakarta Timur, DKI Jakarta"
1522529890616025088,2022-05-06 10:53:07+00:00,https://twitter.com/matha_harrys/status/1522529890616025088,@CatatanAli07 Done,0,0,0,,1.2515805397833605e+18,matha_harrys,1014.0,1661.0,654.0,693.0,
1522527534457720832,2022-05-06 10:43:46+00:00,https://twitter.com/sugiono_egie/status/1522527534457720832,@CatatanAli07 Folback y kak🙏,0,0,0,,1.3279862626077286e+18,sugiono_egie,532.0,903.0,1078.0,6961.0,
1522524917001949184,2022-05-06 10:33:22+00:00,https://twitter.com/SaidH17089781/status/1522524917001949184,@CatatanAli07 Done,0,0,0,,1.3245362296568504e+18,SaidH17089781,1634.0,4995.0,36599.0,13525.0,
1522523190135689216,2022-05-06 10:26:30+00:00,https://twitter.com/BianconerriI/status/1522523190135689216,@CatatanAli07 Done bang al,0,0,0,,1.3935617390404157e+18,BianconerriI,1723.0,1494.0,3915.0,3858.0,Turin.
